crn,subject,courseno,name,section,seats_taken,seats,weekly_position,location,start,end,day
82246,IHSS,1610,Design And Innovation Studio I,01,29,29,1,SAGE 2211,1400,1650,4
85354,IHSS,1666,Religion In A Global World,01,19,19,0,DARRIN 235,1600,1750,1
85354,IHSS,1666,Religion In A Global World,01,19,19,1,DARRIN 235,1600,1750,4
85517,IHSS,1700,Songwriting Workshop,01,28,30,0,WEST 214,1600,1750,1
85517,IHSS,1700,Songwriting Workshop,01,28,30,1,WEST 214,1600,1750,4
85519,IHSS,1710,Popular Music & Society,01,17,19,0,WEST 326,0800,0950,2
85519,IHSS,1710,Popular Music & Society,01,17,19,1,WEST 326,0800,0950,5
85515,IHSS,1720,Music And Nature,01,18,19,0,WEST 214,1200,1350,1
85515,IHSS,1720,Music And Nature,01,18,19,1,WEST 214,1200,1350,4
85518,IHSS,1740,Western Music Appreciation,01,5,30,0,WEST 326,1400,1550,1
85518,IHSS,1740,Western Music Appreciation,01,5,30,1,WEST 326,1400,1550,4
85532,IHSS,1958,Tech & The Top Ten,01,5,19,0,WEST 118,1400,1550,1
85532,IHSS,1958,Tech & The Top Ten,01,5,19,1,WEST 118,1400,1550,4
85533,IHSS,1959,Writing And Society,01,7,19,0,DARRIN 235,1000,1150,1
85533,IHSS,1959,Writing And Society,01,7,19,1,DARRIN 235,1000,1150,4
84465,IHSS,1961,Designing Climate Justice,01,11,19,0,SAGE 2701,0800,0950,2
84465,IHSS,1961,Designing Climate Justice,01,11,19,1,SAGE 2701,0800,0950,5
84145,IHSS,1965,"Open Source Art,Music,Culture",01,8,19,0,WEST 112,1000,1150,2
84145,IHSS,1965,"Open Source Art,Music,Culture",01,8,19,1,WEST 112,1000,1150,5
84145,IHSS,1965,"Open Source Art,Music,Culture",01,8,19,2,WEST 112,1000,1150,2
84146,IHSS,1965,"Open Source Art,Music,Culture",02,3,19,0,WEST 112,1000,1150,2
84146,IHSS,1965,"Open Source Art,Music,Culture",02,3,19,1,WEST 112,1000,1150,5
84146,IHSS,1965,"Open Source Art,Music,Culture",02,3,19,2,WEST 112,1000,1150,2
85355,IHSS,1967,Revolutions In Perspective,01,19,19,0,VORHES SO,1200,1350,2
85355,IHSS,1967,Revolutions In Perspective,01,19,19,1,VORHES SO,1200,1350,5
85016,IHSS,1969,History Of Design,01,18,19,0,SAGE 3205,1400,1550,1
85016,IHSS,1969,History Of Design,01,18,19,1,SAGE 3205,1400,1550,4
85298,IHSS,1972,Ai And Society,01,98,100,0,SAGE 3510,1400,1550,1
85298,IHSS,1972,Ai And Society,01,98,100,1,SAGE 3510,1400,1550,4
84519,IHSS,1973,"News Media, Culture & Politics",01,11,19,0,WEST 113,1400,1550,1
84519,IHSS,1973,"News Media, Culture & Politics",01,11,19,1,WEST 113,1400,1550,4
85299,IHSS,1975,Understanding Empathy,01,18,19,0,SAGE 5711,1200,1350,2
85299,IHSS,1975,Understanding Empathy,01,18,19,1,SAGE 5711,1200,1350,5
84573,IHSS,1976,Fiction From Film To Internet,01,18,19,0,SAGE 3205,1000,1150,1
84573,IHSS,1976,Fiction From Film To Internet,01,18,19,1,SAGE 3205,1000,1150,4
85524,IHSS,1978,The American Dream,01,5,19,0,SAGE 3205,1400,1550,2
85524,IHSS,1978,The American Dream,01,5,19,1,SAGE 3205,1400,1550,5
85525,IHSS,1978,The American Dream,02,9,19,0,SAGE 3205,1600,1750,2
85525,IHSS,1978,The American Dream,02,9,19,1,SAGE 3205,1600,1750,5
85526,IHSS,1981,"Race, Class, Gender & Tech",01,9,30,0,RCKTTS 212,1200,1350,2
85526,IHSS,1981,"Race, Class, Gender & Tech",01,9,30,1,RCKTTS 212,1200,1350,5
85527,IHSS,1985,Sociology Of Inequality,01,18,30,0,CARNEG 106,1400,1550,2
85527,IHSS,1985,Sociology Of Inequality,01,18,30,1,CARNEG 106,1400,1550,5
85528,IHSS,1986,Tech & Soc Interact In Us Soci,01,18,19,0,CARNEG 206,1000,1150,2
85528,IHSS,1986,Tech & Soc Interact In Us Soci,01,18,19,1,CARNEG 206,1000,1150,5
85529,IHSS,1987,Behind The Tv Screen,01,17,19,0,DARRIN 174,1200,1550,3
85531,IHSS,1989,Remixing In Digital Culture,01,7,19,0,WEST 112,1400,1550,2
85531,IHSS,1989,Remixing In Digital Culture,01,7,19,1,WEST 112,1400,1550,5
85716,IHSS,6570,Research Methods,01,7,19,0,WEST 113,1200,1450,2
84441,IHSS,6960,Digital Studies,01,11,30,0,SAGE 3713,1600,1850,2
84408,ISCI,1600,Materials Science,01,0,5,0,WALKER 6113,0800,0950,1
84408,ISCI,1600,Materials Science,01,0,5,1,WALKER 6113,0800,0950,4
84408,ISCI,1600,Materials Science,01,0,5,2,DARRIN 330,1300,1350,3
84409,ISCI,1600,Materials Science,02,1,5,0,WALKER 6113,1000,1150,1
84409,ISCI,1600,Materials Science,02,1,5,1,WALKER 6113,1000,1150,4
84409,ISCI,1600,Materials Science,02,1,5,2,DARRIN 337,1300,1350,3
84411,ISCI,1600,Materials Science,03,1,5,0,WALKER 6113,1200,1350,1
84411,ISCI,1600,Materials Science,03,1,5,1,WALKER 6113,1200,1350,4
84411,ISCI,1600,Materials Science,03,1,5,2,RCKTTS 211,1300,1350,3
84410,ISCI,1600,Materials Science,04,5,5,0,WALKER 6113,1400,1550,1
84410,ISCI,1600,Materials Science,04,5,5,1,WALKER 6113,1400,1550,4
84410,ISCI,1600,Materials Science,04,5,5,2,SAGE 5510,1300,1350,3
85458,ISCI,4510,Origins Of Life Seminar,01,8,24,0,J-ROWL 3W13,1600,1730,4
83400,ISYE,1100,Intro To Isye,01,38,40,0,TROY 2018,1100,1150,3
81001,ISYE,4140,Statistical Analysis,01,32,50,0,SAGE 5510,1000,1150,1
81001,ISYE,4140,Statistical Analysis,01,32,50,1,SAGE 5510,1000,1150,4
84428,ISYE,4200,Desgn & Analys Work Sys,01,30,36,0,SAGE 4510,0830,0950,2
84428,ISYE,4200,Desgn & Analys Work Sys,01,30,36,1,SAGE 4510,0830,0950,5
83588,ISYE,4210,Desgn & Analys Of Supply Chain,01,33,45,0,SAGE 5510,1600,1720,1
83588,ISYE,4210,Desgn & Analys Of Supply Chain,01,33,45,1,SAGE 5510,1600,1720,4
84434,ISYE,4260,Human Perf Modeling & Support,01,34,30,0,VORHES NO,1200,1320,1
84434,ISYE,4260,Human Perf Modeling & Support,01,34,30,1,VORHES NO,1200,1320,4
82497,ISYE,4270,Multidisciplinary Cap Design,01,4,0,0,JONSSN 3332,1000,1150,1
82497,ISYE,4270,Multidisciplinary Cap Design,01,4,0,1,JONSSN 3332,1000,1150,4
82523,ISYE,4270,Multidisciplinary Cap Design,02,1,0,0,JONSSN 3332,1200,1350,1
82523,ISYE,4270,Multidisciplinary Cap Design,02,1,0,1,JONSSN 3332,1200,1350,4
82678,ISYE,4270,Multidisciplinary Cap Design,03,6,0,0,JONSSN 3332,1000,1150,2
82678,ISYE,4270,Multidisciplinary Cap Design,03,6,0,1,JONSSN 3332,1000,1150,5
82679,ISYE,4270,Multidisciplinary Cap Design,04,3,0,0,JONSSN 3332,1200,1350,2
82679,ISYE,4270,Multidisciplinary Cap Design,04,3,0,1,JONSSN 3332,1200,1350,5
84903,ISYE,4280,Decision Focused Systems Engr,01,16,20,0,LOW 3112,0830,0950,1
84903,ISYE,4280,Decision Focused Systems Engr,01,16,20,1,LOW 3112,0830,0950,4
83590,ISYE,4290,"Discrete Event Sim,  Modeling",01,26,35,0,CARNEG 101,1000,1150,2
83590,ISYE,4290,"Discrete Event Sim,  Modeling",01,26,35,1,CARNEG 101,1000,1150,5
83854,ISYE,4330,Design Of Experiments,01,9,20,0,LOW 3116,1000,1120,1
83854,ISYE,4330,Design Of Experiments,01,9,20,1,LOW 3116,1000,1120,4
81358,ISYE,4530,Information Systems,01,56,70,0,CARNEG 113,1400,1550,1
81358,ISYE,4530,Information Systems,01,56,70,1,CARNEG 113,1400,1550,4
82753,ISYE,4600,Operations Research Methods,01,28,50,0,LOW 3039,1200,1350,2
82753,ISYE,4600,Operations Research Methods,01,28,50,1,LOW 3039,1200,1350,5
85418,ISYE,4961,Applied Data Science,01,18,30,0,CARNEG 101,1400,1550,1
85418,ISYE,4961,Applied Data Science,01,18,30,1,CARNEG 101,1400,1550,4
83074,ISYE,6020,Design Of Experiments,01,8,30,0,LOW 3116,1000,1120,1
83074,ISYE,6020,Design Of Experiments,01,8,30,1,LOW 3116,1000,1120,4
85419,ISYE,6100,Time Series Analysis,01,7,30,0,LOW 3116,1400,1520,2
85419,ISYE,6100,Time Series Analysis,01,7,30,1,LOW 3116,1400,1520,5
85420,ISYE,6190,Intro To Big Data Analytics,01,3,20,0,DARRIN 232,1600,1720,1
85420,ISYE,6190,Intro To Big Data Analytics,01,3,20,1,DARRIN 232,1600,1720,4
83589,ISYE,6600,Dsn Of Mfg Sys & Supply Chains,01,3,20,0,SAGE 5510,1600,1720,1
83589,ISYE,6600,Dsn Of Mfg Sys & Supply Chains,01,3,20,1,SAGE 5510,1600,1720,4
82499,ISYE,6610,Systems Modeling In Dses,01,4,20,0,LOW 3039,1200,1350,2
82499,ISYE,6610,Systems Modeling In Dses,01,4,20,1,LOW 3039,1200,1350,5
83591,ISYE,6620,Discrete Event Simulation,01,1,20,0,CARNEG 101,1000,1150,2
83591,ISYE,6620,Discrete Event Simulation,01,1,20,1,CARNEG 101,1000,1150,5
82565,ITWS,1100,Intro To It & Web Science,01,34,30,0,LALLY 102,1200,1350,1
82565,ITWS,1100,Intro To It & Web Science,01,34,30,1,LALLY 102,1200,1350,4
82565,ITWS,1100,Intro To It & Web Science,01,34,30,2,EATON 214,1800,1950,1
84577,ITWS,1100,Intro To It & Web Science,02,28,30,0,LALLY 102,1200,1350,1
84577,ITWS,1100,Intro To It & Web Science,02,28,30,1,LALLY 102,1000,1150,4
84577,ITWS,1100,Intro To It & Web Science,02,28,30,2,EATON 214,1800,1950,1
83228,ITWS,2110,Web Systems Development,01,27,25,0,LALLY 102,1200,1350,2
83228,ITWS,2110,Web Systems Development,01,27,25,1,LALLY 102,1200,1350,5
84771,ITWS,2110,Web Systems Development,02,30,30,0,VORHES SO,1400,1550,2
84771,ITWS,2110,Web Systems Development,02,30,30,1,VORHES SO,1400,1550,5
83228,ITWS,2110,Web Systems Development,01,27,25,0,LALLY 102,1200,1350,2
83228,ITWS,2110,Web Systems Development,01,27,25,1,LALLY 102,1200,1350,5
84771,ITWS,2110,Web Systems Development,02,30,30,0,VORHES SO,1400,1550,2
84771,ITWS,2110,Web Systems Development,02,30,30,1,VORHES SO,1400,1550,5
81403,ITWS,4100,It & Web Science Capstone,01,20,30,0,LALLY 102,1600,1750,1
81403,ITWS,4100,It & Web Science Capstone,01,20,30,1,LALLY 102,1600,1750,4
81590,ITWS,4300,Business Issues For Engr & Sci,01,0,0,0,TROY 2018,1400,1650,3
81359,ITWS,4310,Managing It Resources,01,28,30,0,LALLY 102,0800,0950,1
81359,ITWS,4310,Managing It Resources,01,28,30,1,LALLY 102,0800,0950,4
83542,ITWS,4350,Data Science,01,5,4,0,LALLY 104,1100,1350,4
84772,ITWS,4600,Data Analytics,01,2,0,0,VORHES SO,1000,1150,2
84772,ITWS,4600,Data Analytics,01,2,0,1,VORHES SO,1000,1150,5
85232,ITWS,4600,Data Analytics,02,5,10,0,LALLY 02,1400,1550,2
85232,ITWS,4600,Data Analytics,02,5,10,1,LALLY 02,1400,1550,5
84772,ITWS,4600,Data Analytics,01,2,0,0,VORHES SO,1000,1150,2
84772,ITWS,4600,Data Analytics,01,2,0,1,VORHES SO,1000,1150,5
85232,ITWS,4600,Data Analytics,02,5,10,0,LALLY 02,1400,1550,2
85232,ITWS,4600,Data Analytics,02,5,10,1,LALLY 02,1400,1550,5
84095,ITWS,4700,Software Development,01,5,20,0,J-ROWL 2C25,1200,1450,5
84176,ITWS,4960,Itws Database Systems,01,0,5,0,LOW 3039,1800,2050,3
85398,ITWS,4967,Modern Binary Exploitation,01,5,10,0,LOW 3112,1400,1550,1
85398,ITWS,4967,Modern Binary Exploitation,01,5,10,1,LOW 3112,1400,1550,4
81591,ITWS,6300,Business Issues For Engr & Sci,01,18,17,0,TROY 2018,1400,1650,3
83543,ITWS,6350,Data Science,01,17,18,0,LALLY 104,1100,1350,4
85231,ITWS,6440,Big Data Policy,01,13,16,0,LALLY 104,1100,1350,1
84773,ITWS,6600,Data Analytics,01,6,0,0,VORHES SO,1000,1150,2
84773,ITWS,6600,Data Analytics,01,6,0,1,VORHES SO,1000,1150,5
85250,ITWS,6600,Data Analytics,02,23,40,0,LALLY 02,1400,1550,2
85250,ITWS,6600,Data Analytics,02,23,40,1,LALLY 02,1400,1550,5
84094,ITWS,6700,Software Development,01,14,20,0,J-ROWL 2C25,1200,1450,5
83099,ITWS,6800,It  Master's Capstone,01,7,30,0,LALLY 102,1600,1750,1
83099,ITWS,6800,It  Master's Capstone,01,7,30,1,LALLY 102,1600,1750,4
84177,ITWS,6960,Itws Database Systems,01,27,25,0,LOW 3039,1800,2050,3
83430,LANG,1410,Chinese I,01,9,10,0,SAGE 2704,1000,1150,1
83430,LANG,1410,Chinese I,01,9,10,1,SAGE 2704,1000,1150,4
83553,LANG,1410,Chinese I,02,9,9,0,SAGE 2704,1000,1150,1
83553,LANG,1410,Chinese I,02,9,9,1,SAGE 2704,1000,1150,4
84109,LANG,1410,Chinese I,03,8,10,0,SAGE 2701,1400,1550,1
84109,LANG,1410,Chinese I,03,8,10,1,SAGE 2701,1400,1550,4
84366,LANG,1410,Chinese I,04,6,9,0,SAGE 2701,1400,1550,1
84366,LANG,1410,Chinese I,04,6,9,1,SAGE 2701,1400,1550,4
83430,LANG,1410,Chinese I,01,9,10,0,SAGE 2704,1000,1150,1
83430,LANG,1410,Chinese I,01,9,10,1,SAGE 2704,1000,1150,4
83553,LANG,1410,Chinese I,02,9,9,0,SAGE 2704,1000,1150,1
83553,LANG,1410,Chinese I,02,9,9,1,SAGE 2704,1000,1150,4
84109,LANG,1410,Chinese I,03,8,10,0,SAGE 2701,1400,1550,1
84109,LANG,1410,Chinese I,03,8,10,1,SAGE 2701,1400,1550,4
84366,LANG,1410,Chinese I,04,6,9,0,SAGE 2701,1400,1550,1
84366,LANG,1410,Chinese I,04,6,9,1,SAGE 2701,1400,1550,4
84250,LANG,2410,Chinese Ii,01,19,19,0,CARNEG 205,1400,1550,1
84250,LANG,2410,Chinese Ii,01,19,19,1,CARNEG 205,1400,1550,4
85339,LANG,4420,Chinese Iii,01,8,19,0,SAGE 4304,1000,1150,2
85339,LANG,4420,Chinese Iii,01,8,19,1,SAGE 4304,1000,1150,5
84249,LANG,4430,Chinese Iv,01,9,19,0,PITTS 5114,1000,1150,1
84249,LANG,4430,Chinese Iv,01,9,19,1,PITTS 5114,1000,1150,4
82021,LGHT,4230,Lighting Design,01,9,20,0,GURLEY ,1230,1530,2
82021,LGHT,4230,Lighting Design,01,9,20,1,GURLEY ,1230,1530,5
83562,LGHT,4770,Lighting Tech & Applications,01,10,20,0,GURLEY ,1000,1150,2
83562,LGHT,4770,Lighting Tech & Applications,01,10,20,1,GURLEY ,1000,1150,5
84857,LGHT,4830,The Physics Of Light,01,0,12,0,GURLEY ,1400,1550,1
84857,LGHT,4830,The Physics Of Light,01,0,12,1,GURLEY ,1400,1550,4
82022,LGHT,4840,Human Factors In Lighting,01,12,20,0,GURLEY ,1000,1150,1
82022,LGHT,4840,Human Factors In Lighting,01,12,20,1,GURLEY ,1000,1150,4
85484,LGHT,6750,Lighting Research Design,01,2,5,0, ,** TBA **,** TBA **,1
85484,LGHT,6750,Lighting Research Design,01,2,5,1, ,** TBA **,** TBA **,4
82023,LGHT,6830,Physics Of Light,01,7,20,0,GURLEY ,1400,1550,1
82023,LGHT,6830,Physics Of Light,01,7,20,1,GURLEY ,1400,1550,4
85555,LGHT,6962,Ethical Consid In Ad,01,0,10,0, ,1500,1720,1
85556,LGHT,6962,Ethical Consid In Ad,02,0,10,0, ,1500,1720,1
85555,LGHT,6962,Ethical Consid In Biotech,01,0,10,0, ,1500,1720,1
85556,LGHT,6962,Ethical Consid In Biotech,02,0,10,0, ,1500,1720,1
85557,LGHT,6966,Perspectives In Alz Research,02,0,10,0, ,** TBA **,** TBA **,3
83554,LITR,2110,Intro To Literature,01,12,14,0,LOW 4034,1400,1550,1
83554,LITR,2110,Intro To Literature,01,12,14,1,LOW 4034,1400,1550,4
85235,LITR,2110,Intro To Literature,02,4,5,0,LOW 4034,1400,1550,1
85235,LITR,2110,Intro To Literature,02,4,5,1,LOW 4034,1400,1550,4
85516,LITR,2110,Intro To Literature,03,16,19,0,SAGE 4203,0800,0950,2
85516,LITR,2110,Intro To Literature,03,16,19,1,SAGE 4203,0800,0950,5
83554,LITR,2110,Intro To Literature,01,12,14,0,LOW 4034,1400,1550,1
83554,LITR,2110,Intro To Literature,01,12,14,1,LOW 4034,1400,1550,4
85235,LITR,2110,Intro To Literature,02,4,5,0,LOW 4034,1400,1550,1
85235,LITR,2110,Intro To Literature,02,4,5,1,LOW 4034,1400,1550,4
85516,LITR,2110,Intro To Literature,03,16,19,0,SAGE 4203,0800,0950,2
85516,LITR,2110,Intro To Literature,03,16,19,1,SAGE 4203,0800,0950,5
85490,LITR,4410,Film Theory,01,20,19,0,SAGE 3705,1400,1550,2
85490,LITR,4410,Film Theory,01,20,19,1,SAGE 3705,1400,1550,5
85574,LITR,4770,Women Writers,01,16,19,0,SAGE 2707,1000,1150,2
85574,LITR,4770,Women Writers,01,16,19,1,SAGE 2707,1000,1150,5
84128,MANE,1090,Mechatronics Hardware/Software,01,12,12,0,LOW 4034,1200,1250,3
85270,MANE,2110,Num Meth & Prog For Eng,01,49,51,0,SAGE 3101,1200,1350,2
85270,MANE,2110,Num Meth & Prog For Eng,01,49,51,1,SAGE 3101,1200,1350,5
85273,MANE,2110,Num Meth & Prog For Eng,02,36,50,0,DARRIN 330,1400,1550,2
85273,MANE,2110,Num Meth & Prog For Eng,02,36,50,1,DARRIN 330,1400,1550,5
85270,MANE,2110,Num Meth & Prog For Eng,01,49,51,0,SAGE 3101,1200,1350,2
85270,MANE,2110,Num Meth & Prog For Eng,01,49,51,1,SAGE 3101,1200,1350,5
85273,MANE,2110,Num Meth & Prog For Eng,02,36,50,0,DARRIN 330,1400,1550,2
85273,MANE,2110,Num Meth & Prog For Eng,02,36,50,1,DARRIN 330,1400,1550,5
84431,MANE,2220,Inventor's Studio 1,01,25,28,0,SAGE 2211,1200,1350,2
84431,MANE,2220,Inventor's Studio 1,01,25,28,1,SAGE 2211,1200,1350,5
84815,MANE,2220,Inventor's Studio 1,02,25,28,0,SAGE 2211,1400,1550,2
84815,MANE,2220,Inventor's Studio 1,02,25,28,1,SAGE 2211,1400,1550,5
84431,MANE,2220,Inventor's Studio 1,01,25,28,0,SAGE 2211,1200,1350,2
84431,MANE,2220,Inventor's Studio 1,01,25,28,1,SAGE 2211,1200,1350,5
84815,MANE,2220,Inventor's Studio 1,02,25,28,0,SAGE 2211,1400,1550,2
84815,MANE,2220,Inventor's Studio 1,02,25,28,1,SAGE 2211,1400,1550,5
85271,MANE,2710,Thermodynamics,01,99,300,0,SAGE 3303,0830,0950,2
85271,MANE,2710,Thermodynamics,01,99,300,1,SAGE 3303,0830,0950,5
85272,MANE,2710,Thermodynamics,02,72,75,0,SAGE 4101,1000,1120,2
85272,MANE,2710,Thermodynamics,02,72,75,1,SAGE 4101,1000,1120,5
85274,MANE,2720,Fluid Mechanics,01,52,60,0,WEST AUD,1200,1320,1
85274,MANE,2720,Fluid Mechanics,01,52,60,1,WEST AUD,1200,1320,4
84816,MANE,2830,Nuclear Phenomena For Engr,01,25,50,0,LALLY 104,1200,1350,2
84816,MANE,2830,Nuclear Phenomena For Engr,01,25,50,1,LALLY 104,1200,1350,5
81431,MANE,4010,Thermal And Fluids Engr Ii,01,97,100,0,CARNEG 113,1200,1350,2
81431,MANE,4010,Thermal And Fluids Engr Ii,01,97,100,1,CARNEG 113,1200,1350,5
81433,MANE,4020,Thermal & Fluids Eng Lab,01,12,12,0,DARRIN 308,1300,1350,3
81433,MANE,4020,Thermal & Fluids Eng Lab,01,12,12,1,LOW 5118,0900,1150,1
81434,MANE,4020,Thermal & Fluids Eng Lab,02,12,12,0,DARRIN 308,1300,1350,3
81434,MANE,4020,Thermal & Fluids Eng Lab,02,12,12,1,LOW 5118,1400,1650,1
81435,MANE,4020,Thermal & Fluids Eng Lab,03,11,11,0,DARRIN 308,1300,1350,3
81435,MANE,4020,Thermal & Fluids Eng Lab,03,11,11,1,LOW 5118,0900,1150,2
81436,MANE,4020,Thermal & Fluids Eng Lab,04,11,12,0,DARRIN 308,1300,1350,3
81436,MANE,4020,Thermal & Fluids Eng Lab,04,11,12,1,LOW 5118,1400,1650,2
81437,MANE,4020,Thermal & Fluids Eng Lab,05,10,12,0,DARRIN 308,1300,1350,3
81437,MANE,4020,Thermal & Fluids Eng Lab,05,10,12,1,LOW 5118,0900,1150,3
81438,MANE,4020,Thermal & Fluids Eng Lab,06,12,11,0,DARRIN 308,1300,1350,3
81438,MANE,4020,Thermal & Fluids Eng Lab,06,12,11,1,LOW 5118,1400,1650,3
81599,MANE,4020,Thermal & Fluids Eng Lab,07,9,11,0,DARRIN 308,1300,1350,3
81599,MANE,4020,Thermal & Fluids Eng Lab,07,9,11,1,LOW 5118,0900,1150,4
82103,MANE,4020,Thermal & Fluids Eng Lab,08,9,11,0,DARRIN 308,1300,1350,3
82103,MANE,4020,Thermal & Fluids Eng Lab,08,9,11,1,LOW 5118,1400,1650,4
83407,MANE,4020,Thermal & Fluids Eng Lab,09,9,11,0,DARRIN 308,1300,1350,3
83407,MANE,4020,Thermal & Fluids Eng Lab,09,9,11,1,LOW 5118,0900,1150,5
84817,MANE,4020,Thermal & Fluids Eng Lab,10,12,12,0,DARRIN 308,1300,1350,3
84817,MANE,4020,Thermal & Fluids Eng Lab,10,12,12,1,LOW 5118,1730,2020,1
84819,MANE,4020,Thermal & Fluids Eng Lab,11,12,12,0,DARRIN 308,1300,1350,3
84819,MANE,4020,Thermal & Fluids Eng Lab,11,12,12,1,LOW 5118,1730,2020,2
84820,MANE,4020,Thermal & Fluids Eng Lab,12,11,12,0,DARRIN 308,1300,1350,3
84820,MANE,4020,Thermal & Fluids Eng Lab,12,11,12,1,LOW 5118,1730,2020,3
81433,MANE,4020,Thermal & Fluids Eng Lab,01,12,12,0,DARRIN 308,1300,1350,3
81433,MANE,4020,Thermal & Fluids Eng Lab,01,12,12,1,LOW 5118,0900,1150,1
81434,MANE,4020,Thermal & Fluids Eng Lab,02,12,12,0,DARRIN 308,1300,1350,3
81434,MANE,4020,Thermal & Fluids Eng Lab,02,12,12,1,LOW 5118,1400,1650,1
81435,MANE,4020,Thermal & Fluids Eng Lab,03,11,11,0,DARRIN 308,1300,1350,3
81435,MANE,4020,Thermal & Fluids Eng Lab,03,11,11,1,LOW 5118,0900,1150,2
81436,MANE,4020,Thermal & Fluids Eng Lab,04,11,12,0,DARRIN 308,1300,1350,3
81436,MANE,4020,Thermal & Fluids Eng Lab,04,11,12,1,LOW 5118,1400,1650,2
81437,MANE,4020,Thermal & Fluids Eng Lab,05,10,12,0,DARRIN 308,1300,1350,3
81437,MANE,4020,Thermal & Fluids Eng Lab,05,10,12,1,LOW 5118,0900,1150,3
81438,MANE,4020,Thermal & Fluids Eng Lab,06,12,11,0,DARRIN 308,1300,1350,3
81438,MANE,4020,Thermal & Fluids Eng Lab,06,12,11,1,LOW 5118,1400,1650,3
81599,MANE,4020,Thermal & Fluids Eng Lab,07,9,11,0,DARRIN 308,1300,1350,3
81599,MANE,4020,Thermal & Fluids Eng Lab,07,9,11,1,LOW 5118,0900,1150,4
82103,MANE,4020,Thermal & Fluids Eng Lab,08,9,11,0,DARRIN 308,1300,1350,3
82103,MANE,4020,Thermal & Fluids Eng Lab,08,9,11,1,LOW 5118,1400,1650,4
83407,MANE,4020,Thermal & Fluids Eng Lab,09,9,11,0,DARRIN 308,1300,1350,3
83407,MANE,4020,Thermal & Fluids Eng Lab,09,9,11,1,LOW 5118,0900,1150,5
84817,MANE,4020,Thermal & Fluids Eng Lab,10,12,12,0,DARRIN 308,1300,1350,3
84817,MANE,4020,Thermal & Fluids Eng Lab,10,12,12,1,LOW 5118,1730,2020,1
84819,MANE,4020,Thermal & Fluids Eng Lab,11,12,12,0,DARRIN 308,1300,1350,3
84819,MANE,4020,Thermal & Fluids Eng Lab,11,12,12,1,LOW 5118,1730,2020,2
84820,MANE,4020,Thermal & Fluids Eng Lab,12,11,12,0,DARRIN 308,1300,1350,3
84820,MANE,4020,Thermal & Fluids Eng Lab,12,11,12,1,LOW 5118,1730,2020,3
81439,MANE,4030,Elements Of Mech Design,01,118,125,0,SAGE 3510,1000,1150,1
81439,MANE,4030,Elements Of Mech Design,01,118,125,1,SAGE 3510,1000,1150,4
82008,MANE,4040,Mechanical Systems Lab,01,24,24,0,JONSSN 1219,1400,1550,1
82009,MANE,4040,Mechanical Systems Lab,02,24,24,0,JONSSN 1219,0900,1050,3
82010,MANE,4040,Mechanical Systems Lab,03,24,25,0,JONSSN 1219,1200,1350,3
82011,MANE,4040,Mechanical Systems Lab,04,22,24,0,JONSSN 1219,1500,1650,3
83111,MANE,4040,Mechanical Systems Lab,05,24,25,0,JONSSN 1219,0800,0950,4
83408,MANE,4040,Mechanical Systems Lab,06,23,25,0,JONSSN 1219,1400,1550,4
81579,MANE,4050,Modeling And Contrl Of Dyn Sys,01,17,18,0,CARNEG 113,0800,0950,2
81579,MANE,4050,Modeling And Contrl Of Dyn Sys,01,17,18,1,CARNEG 113,0800,0950,5
81579,MANE,4050,Modeling And Contrl Of Dyn Sys,01,17,18,2,JONSSN 4304,0800,0950,3
81580,MANE,4050,Modeling And Contrl Of Dyn Sys,02,16,16,0,CARNEG 113,0800,0950,2
81580,MANE,4050,Modeling And Contrl Of Dyn Sys,02,16,16,1,CARNEG 113,0800,0950,5
81580,MANE,4050,Modeling And Contrl Of Dyn Sys,02,16,16,2,JONSSN 4304,1000,1150,3
81581,MANE,4050,Modeling And Contrl Of Dyn Sys,03,16,18,0,CARNEG 113,0800,0950,2
81581,MANE,4050,Modeling And Contrl Of Dyn Sys,03,16,18,1,CARNEG 113,0800,0950,5
81581,MANE,4050,Modeling And Contrl Of Dyn Sys,03,16,18,2,JONSSN 4304,1200,1350,3
82230,MANE,4050,Modeling And Contrl Of Dyn Sys,04,18,20,0,CARNEG 113,0800,0950,2
82230,MANE,4050,Modeling And Contrl Of Dyn Sys,04,18,20,1,CARNEG 113,0800,0950,5
82230,MANE,4050,Modeling And Contrl Of Dyn Sys,04,18,20,2,JONSSN 4304,1400,1550,3
83825,MANE,4050,Modeling And Contrl Of Dyn Sys,05,16,18,0,CARNEG 113,0800,0950,2
83825,MANE,4050,Modeling And Contrl Of Dyn Sys,05,16,18,1,CARNEG 113,0800,0950,5
83825,MANE,4050,Modeling And Contrl Of Dyn Sys,05,16,18,2,JONSSN 4304,1600,1750,3
84821,MANE,4050,Modeling And Contrl Of Dyn Sys,06,14,14,0,CARNEG 113,1000,1150,2
84821,MANE,4050,Modeling And Contrl Of Dyn Sys,06,14,14,1,CARNEG 113,1000,1150,5
84821,MANE,4050,Modeling And Contrl Of Dyn Sys,06,14,14,2,JONSSN 4304,0800,0950,3
84822,MANE,4050,Modeling And Contrl Of Dyn Sys,07,22,20,0,CARNEG 113,1000,1150,2
84822,MANE,4050,Modeling And Contrl Of Dyn Sys,07,22,20,1,CARNEG 113,1000,1150,5
84822,MANE,4050,Modeling And Contrl Of Dyn Sys,07,22,20,2,JONSSN 4304,1000,1150,3
