PersonID,EventID,Role,RemoteOrLive,ArrivalTime,DepartureTime
Person_744129138,Event_6813408264,Student,Live,1230,1350
Person_034478361,Event_6813408264,Student,Live,1230,1350
Person_575887236,Event_6813408264,Student,Live,1230,1350
Person_747286952,Event_6813408264,Student,Live,1230,1350
Person_714165591,Event_6813408264,Student,Live,1230,1350
Person_635474641,Event_6813408264,Student,Live,1230,1350
Person_320435758,Event_6813408264,Student,Live,1230,1350
Person_517176260,Event_6813408264,Student,Live,1230,1350
Person_869493489,Event_48861,Student,Live,1630,1700
Person_037145772,Event_48861,Student,Live,1630,1700
Person_038595826,Event_48861,Student,Live,1630,1700
Person_621178389,Event_48861,Student,Live,1630,1700
Person_817767084,Event_48861,Student,Live,1630,1700
Person_681930235,Event_48861,Student,Live,1630,1700
Person_233933894,Event_48861,Student,Live,1630,1700
Person_214353949,Event_48861,Student,Live,1630,1700
Person_555784628,Event_48861,Student,Live,1630,1700
Person_209415915,Event_48861,Student,Live,1630,1700
Person_090573622,Event_48861,Student,Live,1630,1700
Person_777194338,Event_48861,Student,Live,1630,1700
Person_626420515,Event_48861,Student,Live,1630,1700
Person_676979069,Event_48861,Student,Live,1630,1700
Person_667434969,Event_48861,Student,Live,1630,1700
Person_162169364,Event_48861,Student,Live,1630,1700
Person_206980971,Event_48861,Student,Live,1630,1700
Person_756645737,Event_48861,Student,Live,1630,1700
Person_098791803,Event_48861,Student,Live,1630,1700
Person_086643306,Event_48861,Student,Live,1630,1700
Person_869493489,Event_2117826256,Student,Live,900,950
Person_813673140,Event_2117826256,Student,Live,900,950
Person_626299050,Event_2117826256,Student,Live,900,950
Person_785801500,Event_2117826256,Student,Live,900,950
Person_571736900,Event_2117826256,Student,Live,900,950
Person_889641959,Event_2117826256,Student,Live,900,950
Person_425706975,Event_2117826256,Student,Live,900,950
Person_240277123,Event_2117826256,Student,Live,900,950
Person_312836083,Event_2117826256,Student,Live,900,950
Person_446813771,Event_2117826256,Student,Live,900,950
Person_811520628,Event_2117826256,Student,Live,900,950
Person_869493489,Event_8359198290,Student,Live,1630,1750
Person_744129138,Event_8359198290,Student,Live,1630,1750
Person_034478361,Event_8359198290,Student,Live,1630,1750
Person_575887236,Event_8359198290,Student,Live,1630,1750
Person_747286952,Event_8359198290,Student,Live,1630,1750
Person_714165591,Event_8359198290,Student,Live,1630,1750
Person_635474641,Event_8359198290,Student,Live,1630,1750
Person_320435758,Event_8359198290,Student,Live,1630,1750
Person_517176260,Event_8359198290,Student,Live,1630,1750
Person_869493489,Event_9476347235,Student,Live,900,950
Person_813673140,Event_9476347235,Student,Live,900,950
Person_626299050,Event_9476347235,Student,Live,900,950
Person_785801500,Event_9476347235,Student,Live,900,950
Person_571736900,Event_9476347235,Student,Live,900,950
Person_889641959,Event_9476347235,Student,Live,900,950
Person_425706975,Event_9476347235,Student,Live,900,950
Person_240277123,Event_9476347235,Student,Live,900,950
Person_312836083,Event_9476347235,Student,Live,900,950
Person_446813771,Event_9476347235,Student,Live,900,950
Person_811520628,Event_9476347235,Student,Live,900,950
Person_869493489,Event_8134596627,Student,Live,1230,1350
Person_744129138,Event_8134596627,Student,Live,1230,1350
Person_034478361,Event_8134596627,Student,Live,1230,1350
Person_575887236,Event_8134596627,Student,Live,1230,1350
Person_747286952,Event_8134596627,Student,Live,1230,1350
Person_714165591,Event_8134596627,Student,Live,1230,1350
Person_635474641,Event_8134596627,Student,Live,1230,1350
Person_320435758,Event_8134596627,Student,Live,1230,1350
Person_517176260,Event_8134596627,Student,Live,1230,1350
Person_869493489,Event_2005567093,Student,Live,800,850
Person_813673140,Event_2005567093,Student,Live,800,850
Person_626299050,Event_2005567093,Student,Live,800,850
Person_785801500,Event_2005567093,Student,Live,800,850
Person_571736900,Event_2005567093,Student,Live,800,850
Person_889641959,Event_2005567093,Student,Live,800,850
Person_425706975,Event_2005567093,Student,Live,800,850
Person_240277123,Event_2005567093,Student,Live,800,850
Person_312836083,Event_2005567093,Student,Live,800,850
Person_446813771,Event_2005567093,Student,Live,800,850
Person_290171441,Event_2898470165,Student,Live,1200,1350
Person_240277123,Event_2898470165,Student,Live,1200,1350
Person_984685808,Event_2898470165,Student,Live,1200,1350
Person_527533344,Event_2898470165,Student,Live,1200,1350
Person_770294470,Event_2898470165,Student,Live,1200,1350
Person_290171441,Event_4025112543,Student,Live,1400,1550
Person_911704514,Event_4025112543,Student,Live,1400,1550
Person_606936849,Event_4025112543,Student,Live,1400,1550
Person_485740115,Event_4025112543,Student,Live,1400,1550
Person_866547177,Event_4025112543,Student,Live,1400,1550
Person_025678448,Event_4025112543,Student,Live,1400,1550
Person_732136351,Event_4025112543,Student,Live,1400,1550
Person_290171441,Event_8085048105,Student,Live,1230,1350
Person_038595826,Event_8085048105,Student,Live,1230,1350
Person_971465221,Event_8085048105,Student,Live,1230,1350
Person_667023639,Event_8085048105,Student,Live,1230,1350
Person_223441874,Event_8085048105,Student,Live,1230,1350
Person_290171441,Event_5477669723,Student,Live,1000,1050
Person_046613395,Event_5477669723,Student,Live,1000,1050
Person_310174162,Event_5477669723,Student,Live,1000,1050
Person_290171441,Event_6084383641,Student,Live,1200,1350
Person_240277123,Event_6084383641,Student,Live,1200,1350
Person_984685808,Event_6084383641,Student,Live,1200,1350
Person_527533344,Event_6084383641,Student,Live,1200,1350
Person_770294470,Event_6084383641,Student,Live,1200,1350
Person_290171441,Event_6163993662,Student,Live,1400,1550
Person_911704514,Event_6163993662,Student,Live,1400,1550
Person_606936849,Event_6163993662,Student,Live,1400,1550
Person_485740115,Event_6163993662,Student,Live,1400,1550
Person_866547177,Event_6163993662,Student,Live,1400,1550
Person_025678448,Event_6163993662,Student,Live,1400,1550
Person_732136351,Event_6163993662,Student,Live,1400,1550
Person_290171441,Event_0187181315,Student,Live,1230,1350
Person_038595826,Event_0187181315,Student,Live,1230,1350
Person_971465221,Event_0187181315,Student,Live,1230,1350
Person_667023639,Event_0187181315,Student,Live,1230,1350
Person_223441874,Event_0187181315,Student,Live,1230,1350
Person_290171441,Event_11817,Student,Live,1400,1430
Person_651149482,Event_11817,Student,Live,1400,1430
Person_235082228,Event_11817,Student,Live,1400,1430
Person_335117990,Event_11817,Student,Live,1400,1430
Person_777125239,Event_11817,Student,Live,1400,1430
Person_795616585,Event_11817,Student,Live,1400,1430
Person_836004118,Event_11817,Student,Live,1400,1430
Person_001217929,Event_11817,Student,Live,1400,1430
Person_084423562,Event_11817,Student,Live,1400,1430
Person_518396698,Event_11817,Student,Live,1400,1430
Person_727105727,Event_11817,Student,Live,1400,1430
Person_559030977,Event_11817,Student,Live,1400,1430
Person_534181006,Event_11817,Student,Live,1400,1430
Person_770584521,Event_11817,Student,Live,1400,1430
Person_828596002,Event_11817,Student,Live,1400,1430
Person_763893333,Event_8726093942,Student,Live,800,850
Person_046613395,Event_8726093942,Student,Live,800,850
Person_852681581,Event_8726093942,Student,Live,800,850
Person_258455326,Event_8726093942,Student,Live,800,850
Person_248861095,Event_8726093942,Student,Live,800,850
Person_776265561,Event_8726093942,Student,Live,800,850
Person_043892543,Event_8726093942,Student,Live,800,850
Person_137525644,Event_8726093942,Student,Live,800,850
Person_763893333,Event_7282570769,Student,Live,900,950
Person_238452365,Event_7282570769,Student,Live,900,950
Person_882900611,Event_7282570769,Student,Live,900,950
Person_255964129,Event_7282570769,Student,Live,900,950
Person_120177979,Event_7282570769,Student,Live,900,950
Person_310839610,Event_7282570769,Student,Live,900,950
Person_140791106,Event_7282570769,Student,Live,900,950
Person_665530484,Event_7282570769,Student,Live,900,950
Person_878983891,Event_7282570769,Student,Live,900,950
Person_763893333,Event_67973,Student,Live,1530,1600
Person_744875406,Event_67973,Student,Live,1530,1600
Person_640120980,Event_67973,Student,Live,1530,1600
Person_308401347,Event_67973,Student,Live,1530,1600
Person_327729985,Event_67973,Student,Live,1530,1600
Person_666123495,Event_67973,Student,Live,1530,1600
Person_044197057,Event_67973,Student,Live,1530,1600
Person_679509981,Event_67973,Student,Live,1530,1600
Person_434366158,Event_67973,Student,Live,1530,1600
Person_391411266,Event_67973,Student,Live,1530,1600
Person_449145878,Event_67973,Student,Live,1530,1600
Person_373256945,Event_67973,Student,Live,1530,1600
Person_281620234,Event_67973,Student,Live,1530,1600
Person_334289375,Event_67973,Student,Live,1530,1600
Person_608390432,Event_67973,Student,Live,1530,1600
Person_763893333,Event_9239465522,Student,Live,1000,1150
Person_013943442,Event_9239465522,Student,Live,1000,1150
Person_919149334,Event_9239465522,Student,Live,1000,1150
Person_982672654,Event_9239465522,Student,Live,1000,1150
Person_763893333,Event_1997067144,Student,Live,1400,1520
Person_046613395,Event_1997067144,Student,Live,1400,1520
Person_852681581,Event_1997067144,Student,Live,1400,1520
Person_258455326,Event_1997067144,Student,Live,1400,1520
Person_248861095,Event_1997067144,Student,Live,1400,1520
Person_776265561,Event_1997067144,Student,Live,1400,1520
Person_043892543,Event_1997067144,Student,Live,1400,1520
Person_137525644,Event_1997067144,Student,Live,1400,1520
Person_763893333,Event_7020203540,Student,Live,800,950
Person_238452365,Event_7020203540,Student,Live,800,950
Person_882900611,Event_7020203540,Student,Live,800,950
Person_255964129,Event_7020203540,Student,Live,800,950
Person_120177979,Event_7020203540,Student,Live,800,950
Person_310839610,Event_7020203540,Student,Live,800,950
Person_140791106,Event_7020203540,Student,Live,800,950
Person_665530484,Event_7020203540,Student,Live,800,950
Person_878983891,Event_7020203540,Student,Live,800,950
Person_763893333,Event_1957273006,Student,Live,900,950
Person_238452365,Event_1957273006,Student,Live,900,950
Person_882900611,Event_1957273006,Student,Live,900,950
Person_255964129,Event_1957273006,Student,Live,900,950
Person_120177979,Event_1957273006,Student,Live,900,950
Person_310839610,Event_1957273006,Student,Live,900,950
Person_140791106,Event_1957273006,Student,Live,900,950
Person_665530484,Event_1957273006,Student,Live,900,950
Person_878983891,Event_1957273006,Student,Live,900,950
Person_763893333,Event_4316446024,Student,Live,1000,1150
Person_013943442,Event_4316446024,Student,Live,1000,1150
Person_919149334,Event_4316446024,Student,Live,1000,1150
Person_982672654,Event_4316446024,Student,Live,1000,1150
Person_763893333,Event_5667961176,Student,Live,1400,1520
Person_046613395,Event_5667961176,Student,Live,1400,1520
Person_852681581,Event_5667961176,Student,Live,1400,1520
Person_258455326,Event_5667961176,Student,Live,1400,1520
Person_248861095,Event_5667961176,Student,Live,1400,1520
Person_776265561,Event_5667961176,Student,Live,1400,1520
Person_043892543,Event_5667961176,Student,Live,1400,1520
Person_137525644,Event_5667961176,Student,Live,1400,1520
Person_142427008,Event_2238808623,Student,Live,1000,1120
Person_023138277,Event_2238808623,Student,Live,1000,1120
Person_097218632,Event_2238808623,Student,Live,1000,1120
Person_994834367,Event_2238808623,Student,Live,1000,1120
Person_040121766,Event_2238808623,Student,Live,1000,1120
Person_142427008,Event_4990507800,Student,Live,1200,1250
Person_416147819,Event_4990507800,Student,Live,1200,1250
Person_142427008,Event_1038705868,Student,Live,1400,1520
Person_253149742,Event_1038705868,Student,Live,1400,1520
Person_554089915,Event_1038705868,Student,Live,1400,1520
Person_403986995,Event_1038705868,Student,Live,1400,1520
Person_320544338,Event_1038705868,Student,Live,1400,1520
Person_987522285,Event_1038705868,Student,Live,1400,1520
Person_415030513,Event_1038705868,Student,Live,1400,1520
Person_073899011,Event_1038705868,Student,Live,1400,1520
Person_142427008,Event_6908749187,Student,Live,1600,1650
Person_740985242,Event_6908749187,Student,Live,1600,1650
Person_640198215,Event_6908749187,Student,Live,1600,1650
Person_159961305,Event_6908749187,Student,Live,1600,1650
Person_966197739,Event_6908749187,Student,Live,1600,1650
Person_450990030,Event_6908749187,Student,Live,1600,1650
Person_120580120,Event_6908749187,Student,Live,1600,1650
Person_144276549,Event_6908749187,Student,Live,1600,1650
Person_966504706,Event_6908749187,Student,Live,1600,1650
Person_142427008,Event_5821041992,Student,Live,900,950
Person_740985242,Event_5821041992,Student,Live,900,950
Person_640198215,Event_5821041992,Student,Live,900,950
Person_159961305,Event_5821041992,Student,Live,900,950
Person_966197739,Event_5821041992,Student,Live,900,950
Person_450990030,Event_5821041992,Student,Live,900,950
Person_120580120,Event_5821041992,Student,Live,900,950
Person_144276549,Event_5821041992,Student,Live,900,950
Person_966504706,Event_5821041992,Student,Live,900,950
Person_142427008,Event_5119002490,Student,Live,1600,1650
Person_740985242,Event_5119002490,Student,Live,1600,1650
Person_640198215,Event_5119002490,Student,Live,1600,1650
Person_159961305,Event_5119002490,Student,Live,1600,1650
Person_966197739,Event_5119002490,Student,Live,1600,1650
Person_450990030,Event_5119002490,Student,Live,1600,1650
Person_120580120,Event_5119002490,Student,Live,1600,1650
Person_144276549,Event_5119002490,Student,Live,1600,1650
Person_966504706,Event_5119002490,Student,Live,1600,1650
Person_142427008,Event_8237102015,Student,Live,1700,1750
Person_740985242,Event_8237102015,Student,Live,1700,1750
Person_640198215,Event_8237102015,Student,Live,1700,1750
Person_159961305,Event_8237102015,Student,Live,1700,1750
Person_966197739,Event_8237102015,Student,Live,1700,1750
Person_450990030,Event_8237102015,Student,Live,1700,1750
Person_120580120,Event_8237102015,Student,Live,1700,1750
Person_144276549,Event_8237102015,Student,Live,1700,1750
Person_966504706,Event_8237102015,Student,Live,1700,1750
Person_142427008,Event_6003290034,Student,Live,1000,1120
Person_023138277,Event_6003290034,Student,Live,1000,1120
Person_097218632,Event_6003290034,Student,Live,1000,1120
Person_994834367,Event_6003290034,Student,Live,1000,1120
Person_040121766,Event_6003290034,Student,Live,1000,1120
Person_142427008,Event_1625175297,Student,Live,1400,1520
Person_253149742,Event_1625175297,Student,Live,1400,1520
Person_554089915,Event_1625175297,Student,Live,1400,1520
Person_403986995,Event_1625175297,Student,Live,1400,1520
Person_320544338,Event_1625175297,Student,Live,1400,1520
Person_987522285,Event_1625175297,Student,Live,1400,1520
Person_415030513,Event_1625175297,Student,Live,1400,1520
Person_073899011,Event_1625175297,Student,Live,1400,1520
Person_142427008,Event_5566760610,Student,Live,1600,1650
Person_740985242,Event_5566760610,Student,Live,1600,1650
Person_640198215,Event_5566760610,Student,Live,1600,1650
Person_159961305,Event_5566760610,Student,Live,1600,1650
Person_966197739,Event_5566760610,Student,Live,1600,1650
Person_450990030,Event_5566760610,Student,Live,1600,1650
Person_120580120,Event_5566760610,Student,Live,1600,1650
Person_144276549,Event_5566760610,Student,Live,1600,1650
Person_966504706,Event_5566760610,Student,Live,1600,1650
Person_142427008,Event_2038913936,Student,Live,800,850
Person_253149742,Event_2038913936,Student,Live,800,850
Person_554089915,Event_2038913936,Student,Live,800,850
Person_403986995,Event_2038913936,Student,Live,800,850
Person_320544338,Event_2038913936,Student,Live,800,850
Person_987522285,Event_2038913936,Student,Live,800,850
Person_415030513,Event_2038913936,Student,Live,800,850
Person_073899011,Event_2038913936,Student,Live,800,850
Person_906589108,Event_5262613749,Student,Live,1000,1120
Person_520544692,Event_5262613749,Student,Live,1000,1120
Person_117717150,Event_5262613749,Student,Live,1000,1120
Person_866547177,Event_5262613749,Student,Live,1000,1120
Person_238446679,Event_5262613749,Student,Live,1000,1120
Person_679085971,Event_5262613749,Student,Live,1000,1120
Person_906589108,Event_60124,Student,Live,1230,1300
Person_835223610,Event_60124,Student,Live,1230,1300
Person_829253517,Event_60124,Student,Live,1230,1300
Person_251700760,Event_60124,Student,Live,1230,1300
Person_886033640,Event_60124,Student,Live,1230,1300
Person_468604822,Event_60124,Student,Live,1230,1300
Person_103535226,Event_60124,Student,Live,1230,1300
Person_535869684,Event_60124,Student,Live,1230,1300
Person_966197739,Event_60124,Student,Live,1230,1300
Person_007832032,Event_60124,Student,Live,1230,1300
Person_072960426,Event_60124,Student,Live,1230,1300
Person_243853976,Event_60124,Student,Live,1230,1300
Person_098699520,Event_60124,Student,Live,1230,1300
Person_086015488,Event_60124,Student,Live,1230,1300
Person_737192189,Event_60124,Student,Live,1230,1300
Person_974297957,Event_60124,Student,Live,1230,1300
Person_034643444,Event_60124,Student,Live,1230,1300
Person_442276376,Event_60124,Student,Live,1230,1300
Person_906589108,Event_2476769365,Student,Live,1000,1150
Person_956134202,Event_2476769365,Student,Live,1000,1150
Person_038269349,Event_2476769365,Student,Live,1000,1150
Person_310174162,Event_2476769365,Student,Live,1000,1150
Person_984753043,Event_2476769365,Student,Live,1000,1150
Person_906589108,Event_5632250099,Student,Live,1200,1320
Person_235082228,Event_5632250099,Student,Live,1200,1320
Person_437150698,Event_5632250099,Student,Live,1200,1320
Person_591035471,Event_5632250099,Student,Live,1200,1320
Person_466634069,Event_5632250099,Student,Live,1200,1320
Person_538414851,Event_5632250099,Student,Live,1200,1320
Person_982363622,Event_5632250099,Student,Live,1200,1320
Person_439851853,Event_5632250099,Student,Live,1200,1320
Person_275197962,Event_5632250099,Student,Live,1200,1320
Person_236394310,Event_5632250099,Student,Live,1200,1320
Person_039517179,Event_5632250099,Student,Live,1200,1320
Person_906589108,Event_4945750327,Student,Live,1400,1550
Person_296816183,Event_4945750327,Student,Live,1400,1550
Person_829363395,Event_4945750327,Student,Live,1400,1550
Person_397194136,Event_4945750327,Student,Live,1400,1550
Person_765419928,Event_4945750327,Student,Live,1400,1550
Person_906589108,Event_9995311967,Student,Live,800,850
Person_235082228,Event_9995311967,Student,Live,800,850
Person_437150698,Event_9995311967,Student,Live,800,850
Person_591035471,Event_9995311967,Student,Live,800,850
Person_466634069,Event_9995311967,Student,Live,800,850
Person_538414851,Event_9995311967,Student,Live,800,850
Person_982363622,Event_9995311967,Student,Live,800,850
Person_439851853,Event_9995311967,Student,Live,800,850
Person_275197962,Event_9995311967,Student,Live,800,850
Person_236394310,Event_9995311967,Student,Live,800,850
Person_039517179,Event_9995311967,Student,Live,800,850
Person_906589108,Event_0042160189,Student,Live,1100,1150
Person_520544692,Event_0042160189,Student,Live,1100,1150
Person_117717150,Event_0042160189,Student,Live,1100,1150
Person_866547177,Event_0042160189,Student,Live,1100,1150
Person_238446679,Event_0042160189,Student,Live,1100,1150
Person_679085971,Event_0042160189,Student,Live,1100,1150
Person_906589108,Event_0575429843,Student,Live,1000,1120
Person_520544692,Event_0575429843,Student,Live,1000,1120
Person_117717150,Event_0575429843,Student,Live,1000,1120
Person_866547177,Event_0575429843,Student,Live,1000,1120
Person_238446679,Event_0575429843,Student,Live,1000,1120
Person_679085971,Event_0575429843,Student,Live,1000,1120
Person_906589108,Event_9949046530,Student,Live,800,1050
Person_235082228,Event_9949046530,Student,Live,800,1050
Person_437150698,Event_9949046530,Student,Live,800,1050
Person_591035471,Event_9949046530,Student,Live,800,1050
Person_466634069,Event_9949046530,Student,Live,800,1050
Person_538414851,Event_9949046530,Student,Live,800,1050
Person_982363622,Event_9949046530,Student,Live,800,1050
Person_439851853,Event_9949046530,Student,Live,800,1050
Person_275197962,Event_9949046530,Student,Live,800,1050
Person_236394310,Event_9949046530,Student,Live,800,1050
Person_039517179,Event_9949046530,Student,Live,800,1050
Person_906589108,Event_5687618944,Student,Live,900,950
Person_520544692,Event_5687618944,Student,Live,900,950
Person_117717150,Event_5687618944,Student,Live,900,950
Person_866547177,Event_5687618944,Student,Live,900,950
Person_238446679,Event_5687618944,Student,Live,900,950
Person_679085971,Event_5687618944,Student,Live,900,950
Person_906589108,Event_4114162601,Student,Live,1000,1150
Person_956134202,Event_4114162601,Student,Live,1000,1150
Person_038269349,Event_4114162601,Student,Live,1000,1150
Person_310174162,Event_4114162601,Student,Live,1000,1150
Person_984753043,Event_4114162601,Student,Live,1000,1150
Person_906589108,Event_5391655131,Student,Live,1100,1150
Person_235082228,Event_5391655131,Student,Live,1100,1150
Person_437150698,Event_5391655131,Student,Live,1100,1150
Person_591035471,Event_5391655131,Student,Live,1100,1150
Person_466634069,Event_5391655131,Student,Live,1100,1150
Person_538414851,Event_5391655131,Student,Live,1100,1150
Person_982363622,Event_5391655131,Student,Live,1100,1150
Person_439851853,Event_5391655131,Student,Live,1100,1150
Person_275197962,Event_5391655131,Student,Live,1100,1150
Person_236394310,Event_5391655131,Student,Live,1100,1150
Person_039517179,Event_5391655131,Student,Live,1100,1150
Person_906589108,Event_1851076065,Student,Live,1200,1320
Person_235082228,Event_1851076065,Student,Live,1200,1320
Person_437150698,Event_1851076065,Student,Live,1200,1320
Person_591035471,Event_1851076065,Student,Live,1200,1320
Person_466634069,Event_1851076065,Student,Live,1200,1320
Person_538414851,Event_1851076065,Student,Live,1200,1320
Person_982363622,Event_1851076065,Student,Live,1200,1320
Person_439851853,Event_1851076065,Student,Live,1200,1320
Person_275197962,Event_1851076065,Student,Live,1200,1320
Person_236394310,Event_1851076065,Student,Live,1200,1320
Person_039517179,Event_1851076065,Student,Live,1200,1320
Person_274498004,Event_6986252366,Student,Live,1000,1150
Person_745307225,Event_6986252366,Student,Live,1000,1150
Person_034478361,Event_6986252366,Student,Live,1000,1150
Person_487243280,Event_6986252366,Student,Live,1000,1150
Person_060186074,Event_6986252366,Student,Live,1000,1150
Person_274498004,Event_1140526969,Student,Live,1400,1550
Person_204805252,Event_1140526969,Student,Live,1400,1550
Person_607905433,Event_1140526969,Student,Live,1400,1550
Person_325148067,Event_1140526969,Student,Live,1400,1550
Person_679509981,Event_1140526969,Student,Live,1400,1550
Person_403704048,Event_1140526969,Student,Live,1400,1550
Person_640783900,Event_1140526969,Student,Live,1400,1550
Person_163130708,Event_1140526969,Student,Live,1400,1550
Person_046368400,Event_1140526969,Student,Live,1400,1550
Person_500074953,Event_1140526969,Student,Live,1400,1550
Person_274498004,Event_1653043261,Student,Live,1800,1950
Person_204805252,Event_1653043261,Student,Live,1800,1950
Person_607905433,Event_1653043261,Student,Live,1800,1950
Person_325148067,Event_1653043261,Student,Live,1800,1950
Person_679509981,Event_1653043261,Student,Live,1800,1950
Person_403704048,Event_1653043261,Student,Live,1800,1950
Person_640783900,Event_1653043261,Student,Live,1800,1950
Person_163130708,Event_1653043261,Student,Live,1800,1950
Person_046368400,Event_1653043261,Student,Live,1800,1950
Person_500074953,Event_1653043261,Student,Live,1800,1950
Person_665530484,Event_1653043261,Student,Live,1800,1950
Person_039517179,Event_1653043261,Student,Live,1800,1950
Person_274498004,Event_70567,Student,Live,1630,1700
Person_437988158,Event_70567,Student,Live,1630,1700
Person_452238853,Event_70567,Student,Live,1630,1700
Person_109703391,Event_70567,Student,Live,1630,1700
Person_899680600,Event_70567,Student,Live,1630,1700
Person_591035471,Event_70567,Student,Live,1630,1700
Person_961106764,Event_70567,Student,Live,1630,1700
Person_571736900,Event_70567,Student,Live,1630,1700
Person_927530797,Event_70567,Student,Live,1630,1700
Person_368922237,Event_70567,Student,Live,1630,1700
Person_816619197,Event_70567,Student,Live,1630,1700
Person_678890205,Event_70567,Student,Live,1630,1700
Person_677807083,Event_70567,Student,Live,1630,1700
Person_723390239,Event_70567,Student,Live,1630,1700
Person_088325945,Event_70567,Student,Live,1630,1700
Person_715327735,Event_70567,Student,Live,1630,1700
Person_274498004,Event_7191783096,Student,Live,1000,1150
Person_745307225,Event_7191783096,Student,Live,1000,1150
Person_034478361,Event_7191783096,Student,Live,1000,1150
Person_487243280,Event_7191783096,Student,Live,1000,1150
Person_060186074,Event_7191783096,Student,Live,1000,1150
Person_274498004,Event_3887956644,Student,Live,1400,1550
Person_204805252,Event_3887956644,Student,Live,1400,1550
Person_607905433,Event_3887956644,Student,Live,1400,1550
Person_325148067,Event_3887956644,Student,Live,1400,1550
Person_679509981,Event_3887956644,Student,Live,1400,1550
Person_403704048,Event_3887956644,Student,Live,1400,1550
Person_640783900,Event_3887956644,Student,Live,1400,1550
Person_163130708,Event_3887956644,Student,Live,1400,1550
Person_046368400,Event_3887956644,Student,Live,1400,1550
Person_500074953,Event_3887956644,Student,Live,1400,1550
Person_665530484,Event_3887956644,Student,Live,1400,1550
Person_039517179,Event_3887956644,Student,Live,1400,1550
Person_833008008,Event_7152077997,Student,Live,1000,1150
Person_248232343,Event_7152077997,Student,Live,1000,1150
Person_603908687,Event_7152077997,Student,Live,1000,1150
Person_666535315,Event_7152077997,Student,Live,1000,1150
Person_645953866,Event_7152077997,Student,Live,1000,1150
Person_994255926,Event_7152077997,Student,Live,1000,1150
Person_212774061,Event_7152077997,Student,Live,1000,1150
Person_833008008,Event_7095483213,Student,Live,1200,1250
Person_800783229,Event_7095483213,Student,Live,1200,1250
Person_710776097,Event_7095483213,Student,Live,1200,1250
Person_770147711,Event_7095483213,Student,Live,1200,1250
Person_133116080,Event_7095483213,Student,Live,1200,1250
Person_661746199,Event_7095483213,Student,Live,1200,1250
Person_304756875,Event_7095483213,Student,Live,1200,1250
Person_305693489,Event_7095483213,Student,Live,1200,1250
Person_238252605,Event_7095483213,Student,Live,1200,1250
Person_242704765,Event_7095483213,Student,Live,1200,1250
Person_889403485,Event_7095483213,Student,Live,1200,1250
Person_151700383,Event_7095483213,Student,Live,1200,1250
Person_354941668,Event_7095483213,Student,Live,1200,1250
Person_788226136,Event_7095483213,Student,Live,1200,1250
Person_833008008,Event_8664703033,Student,Live,1400,1550
Person_839208876,Event_8664703033,Student,Live,1400,1550
Person_181115746,Event_8664703033,Student,Live,1400,1550
Person_640861723,Event_8664703033,Student,Live,1400,1550
Person_653651564,Event_8664703033,Student,Live,1400,1550
Person_833008008,Event_92027,Student,Live,1700,1730
Person_689551441,Event_92027,Student,Live,1700,1730
Person_107859042,Event_92027,Student,Live,1700,1730
Person_043211908,Event_92027,Student,Live,1700,1730
Person_870404234,Event_92027,Student,Live,1700,1730
Person_942162640,Event_92027,Student,Live,1700,1730
Person_836292226,Event_92027,Student,Live,1700,1730
Person_229922038,Event_92027,Student,Live,1700,1730
Person_133242818,Event_92027,Student,Live,1700,1730
Person_128617172,Event_92027,Student,Live,1700,1730
Person_332478666,Event_92027,Student,Live,1700,1730
Person_969814464,Event_92027,Student,Live,1700,1730
Person_833008008,Event_7949560390,Student,Live,900,950
Person_800783229,Event_7949560390,Student,Live,900,950
Person_710776097,Event_7949560390,Student,Live,900,950
Person_770147711,Event_7949560390,Student,Live,900,950
Person_133116080,Event_7949560390,Student,Live,900,950
Person_661746199,Event_7949560390,Student,Live,900,950
Person_304756875,Event_7949560390,Student,Live,900,950
Person_305693489,Event_7949560390,Student,Live,900,950
Person_238252605,Event_7949560390,Student,Live,900,950
Person_242704765,Event_7949560390,Student,Live,900,950
Person_889403485,Event_7949560390,Student,Live,900,950
Person_151700383,Event_7949560390,Student,Live,900,950
Person_354941668,Event_7949560390,Student,Live,900,950
Person_788226136,Event_7949560390,Student,Live,900,950
Person_833008008,Event_3529331550,Student,Live,1200,1250
Person_800783229,Event_3529331550,Student,Live,1200,1250
Person_710776097,Event_3529331550,Student,Live,1200,1250
Person_770147711,Event_3529331550,Student,Live,1200,1250
Person_133116080,Event_3529331550,Student,Live,1200,1250
Person_661746199,Event_3529331550,Student,Live,1200,1250
Person_304756875,Event_3529331550,Student,Live,1200,1250
Person_305693489,Event_3529331550,Student,Live,1200,1250
Person_238252605,Event_3529331550,Student,Live,1200,1250
Person_242704765,Event_3529331550,Student,Live,1200,1250
Person_889403485,Event_3529331550,Student,Live,1200,1250
Person_151700383,Event_3529331550,Student,Live,1200,1250
Person_354941668,Event_3529331550,Student,Live,1200,1250
Person_788226136,Event_3529331550,Student,Live,1200,1250
Person_833008008,Event_7154159921,Student,Live,1000,1150
Person_248232343,Event_7154159921,Student,Live,1000,1150
Person_603908687,Event_7154159921,Student,Live,1000,1150
Person_666535315,Event_7154159921,Student,Live,1000,1150
Person_645953866,Event_7154159921,Student,Live,1000,1150
Person_994255926,Event_7154159921,Student,Live,1000,1150
Person_212774061,Event_7154159921,Student,Live,1000,1150
Person_833008008,Event_5833023557,Student,Live,1200,1250
Person_800783229,Event_5833023557,Student,Live,1200,1250
Person_710776097,Event_5833023557,Student,Live,1200,1250
